Timestamp,Beta(deg),Alpha(deg),Depth_mm,PredDepth_mm,ActualHeight_mm,TargetDepth_mm,CmdHeight_mm,DepthError_mm
2026-05-08 17:15:59.965,-0.275,0.027,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:00.966,-0.280,0.033,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:01.967,-0.280,0.038,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:02.968,-0.280,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:03.968,-0.280,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:04.970,-0.280,0.038,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:05.971,-0.280,0.038,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:06.971,-0.280,0.038,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:07.972,-0.280,0.038,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:08.973,-0.280,0.038,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:09.974,-0.280,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:10.975,-0.280,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:11.977,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:12.977,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:13.978,-0.258,0.044,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:14.980,-0.264,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:15.980,-0.264,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:16.982,-0.269,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:17.982,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:18.984,-0.275,0.038,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:19.985,-0.275,0.033,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:20.985,-0.275,0.033,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:21.986,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:22.987,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:23.989,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:24.989,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:25.990,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:26.991,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:27.992,-0.275,0.033,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:28.993,-0.275,0.033,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:29.994,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:30.995,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:31.996,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:32.996,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:33.997,-0.275,0.033,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:34.998,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:35.999,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:37.000,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:38.000,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:39.001,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:40.002,-0.275,0.033,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:41.002,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:42.004,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:43.004,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:44.005,-0.264,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:45.006,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:46.007,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:47.008,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:48.009,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:49.010,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:50.011,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:51.012,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:52.013,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:53.014,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:54.015,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:55.016,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:56.017,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:57.018,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:58.019,-0.269,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:16:59.019,-0.275,0.033,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:00.021,-0.275,0.033,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:01.022,-0.275,0.038,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:02.022,-0.275,0.038,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:03.023,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:04.024,-0.280,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:05.025,-0.280,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:06.026,-0.280,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:07.027,-0.280,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:08.027,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:09.029,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:10.030,-0.280,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:11.030,-0.280,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:12.031,-0.280,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:13.032,-0.280,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:14.033,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:15.034,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:16.034,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:17.036,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:18.036,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:19.037,-0.280,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:20.039,-0.280,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:21.040,-0.280,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:22.041,-0.280,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:23.042,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:24.043,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:25.044,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:26.045,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:27.046,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:28.047,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:29.047,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:30.048,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:31.049,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:32.050,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:33.052,-0.280,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:34.053,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:35.054,-0.280,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:36.055,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:37.056,-0.280,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:38.056,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:39.057,-0.275,0.044,-3.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:40.057,-0.220,0.044,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:41.058,-0.225,0.044,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:42.058,-0.231,0.038,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:43.059,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:44.060,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:45.060,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:46.061,-0.209,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:47.062,-0.220,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:48.063,-0.225,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:49.063,-0.225,0.027,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:50.064,-0.225,0.027,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:51.065,-0.225,0.027,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:52.066,-0.231,0.027,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:53.067,-0.225,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:54.069,-0.214,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:55.070,-0.220,0.027,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:56.070,-0.225,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:57.071,-0.225,0.027,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:58.071,-0.225,0.027,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:17:59.072,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:00.073,-0.236,0.038,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:01.074,-0.236,0.038,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:02.075,-0.242,0.044,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:03.076,-0.242,0.038,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:04.077,-0.242,0.044,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:05.077,-0.225,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:06.078,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:07.079,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:08.080,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:09.081,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:10.082,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:11.083,-0.236,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:12.084,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:13.084,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:14.085,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:15.085,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:16.086,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:17.087,-0.236,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:18.088,-0.236,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:19.089,-0.236,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:20.090,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:21.090,-0.236,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:22.091,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:23.092,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:24.092,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:25.093,-0.236,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:26.094,-0.236,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:27.095,-0.236,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:28.095,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:29.096,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:30.097,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:31.098,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:32.099,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:33.099,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:34.100,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:35.101,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:36.102,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:37.103,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:38.104,-0.225,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:39.105,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:40.106,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:41.106,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:42.107,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:43.108,-0.225,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:44.109,-0.225,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:45.110,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:46.110,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:47.112,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:48.113,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:49.114,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:50.115,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:51.117,-0.231,0.033,-4.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:52.117,-19.885,0.049,273.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:53.118,-4.752,0.209,61.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:54.119,-13.074,0.077,177.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:55.120,-38.117,0.066,518.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:56.121,-44.769,0.093,600.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:57.122,-40.704,0.082,551.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:58.123,-23.192,0.093,320.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:18:59.124,-24.813,0.104,342.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:00.125,-28.801,0.104,397.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:01.126,-27.323,0.115,377.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:02.127,-23.928,0.121,330.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:03.128,-24.208,0.121,334.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:04.128,-24.500,0.121,338.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:05.129,-23.950,0.121,331.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:06.130,-20.484,0.121,282.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:07.130,-6.647,0.126,87.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:08.131,-29.059,0.126,401.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:09.132,-11.893,0.121,161.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:10.133,-30.916,0.126,425.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:11.134,-20.023,0.126,276.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:12.135,-19.506,0.126,269.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:13.136,-19.160,0.126,264.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:14.137,-25.126,0.132,347.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:15.137,0.884,0.104,-19.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:16.138,0.412,0.038,-13.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:17.139,0.165,0.044,-9.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:18.140,0.016,0.038,-7.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:19.140,-0.066,0.044,-6.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:20.141,-0.099,0.049,-6.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:21.142,-0.126,0.071,-5.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:22.143,-0.148,0.066,-5.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:23.144,-0.165,0.066,-5.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:24.145,-0.176,0.049,-5.00,NaN,NaN,-1,-1,NaN
2026-05-08 17:19:25.146,-0.181,0.049,-5.00,NaN,NaN,-1,-1,NaN
