Timestamp,Beta(deg),Alpha(deg),Depth_mm,PredDepth_mm,ActualHeight_mm,TargetDepth_mm,CmdHeight_mm,DepthError_mm
2026-05-14 16:29:08.709,0.862,2.225,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:09.710,0.879,2.230,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:10.711,0.879,2.230,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:11.713,0.884,2.230,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:12.714,0.906,2.236,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:13.715,0.906,2.241,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:14.716,0.912,2.252,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:15.716,0.917,2.258,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:16.718,0.917,2.258,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:17.718,0.912,2.258,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:18.719,0.906,2.247,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:19.720,0.906,2.258,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:20.721,0.912,2.247,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:21.721,0.912,2.241,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:22.722,0.906,2.230,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:23.723,0.912,2.230,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:24.724,0.912,2.230,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:25.725,0.912,2.241,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:26.726,0.901,2.296,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:27.727,0.912,2.274,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:28.727,0.917,2.241,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:29.729,0.923,2.230,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:30.729,0.928,2.236,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:31.730,0.928,2.247,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:32.730,0.928,2.252,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:33.731,0.923,2.247,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:34.732,0.923,2.241,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:35.732,0.923,2.252,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:36.733,0.923,2.247,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:29:37.737,0.923,2.247,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:29:38.738,0.923,2.247,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:29:39.739,0.923,2.241,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:29:40.741,0.928,2.241,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:29:41.742,0.928,2.241,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:29:42.743,0.928,2.236,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:29:43.743,0.928,2.236,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:29:44.745,0.939,2.236,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:29:45.746,0.939,2.236,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:29:46.746,0.939,2.241,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:29:47.748,0.934,2.236,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:29:48.748,0.934,2.247,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:29:49.750,0.934,2.247,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:29:50.750,0.934,2.236,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:29:51.751,0.923,2.236,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:29:52.752,0.923,2.230,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:29:53.753,0.928,2.230,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:29:54.753,0.928,2.230,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:29:55.754,0.923,2.230,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:29:56.755,0.923,2.230,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:29:57.756,0.923,2.230,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:29:58.757,0.917,2.236,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:29:59.757,0.923,2.241,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:00.758,0.928,2.252,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:01.759,0.873,2.291,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:02.760,0.862,2.274,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:03.761,0.879,2.263,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:04.761,0.873,2.280,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:05.763,0.873,2.274,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:06.764,0.879,2.274,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:07.765,0.879,2.274,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:08.766,0.873,2.269,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:09.766,0.884,2.274,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:10.767,0.862,2.269,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:11.768,0.851,2.258,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:12.769,0.846,2.247,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:13.770,0.835,2.236,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:14.770,0.840,2.252,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:15.772,0.840,2.247,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:16.772,0.835,2.247,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:17.773,0.840,2.269,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:18.773,0.840,2.258,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:19.775,0.829,2.247,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:20.775,0.824,2.241,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:21.776,0.824,2.241,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:22.777,0.824,2.241,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:23.779,0.824,2.247,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:24.780,0.824,2.247,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:25.781,0.818,2.241,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:26.782,0.835,2.269,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:27.784,0.840,2.263,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:28.785,0.846,2.263,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:29.786,0.840,2.258,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:30.787,0.978,2.109,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:31.788,1.016,2.115,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:32.789,1.022,2.109,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:33.790,1.033,2.098,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:34.792,1.033,2.093,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:35.792,1.033,2.093,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:36.793,1.027,2.093,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:37.795,1.027,2.087,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:38.795,1.027,2.071,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:39.796,1.027,2.071,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:40.796,1.033,2.082,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:41.797,1.038,2.076,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:42.798,1.027,2.071,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:43.798,1.038,2.065,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:44.800,1.044,2.087,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:45.800,1.049,2.093,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:46.801,1.044,2.087,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:47.803,1.033,2.087,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:48.804,1.027,2.082,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:49.805,1.033,2.076,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:50.806,1.038,2.087,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:51.807,1.038,2.104,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:52.808,1.033,2.098,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:53.809,1.033,2.098,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:54.810,1.033,2.093,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:55.811,1.033,2.093,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:56.812,1.033,2.093,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:57.813,1.033,2.087,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:58.814,0.945,2.104,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:30:59.815,0.939,2.098,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:00.816,0.934,2.098,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:01.817,0.928,2.087,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:02.818,0.923,2.087,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:03.819,0.917,2.082,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:04.820,0.912,2.082,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:05.821,0.906,2.082,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:06.822,0.901,2.076,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:07.823,0.901,2.076,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:08.824,0.906,2.076,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:09.826,0.906,2.076,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:10.826,0.906,2.076,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:11.827,0.906,2.076,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:12.829,0.906,2.076,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:13.829,0.901,2.076,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:14.831,0.901,2.076,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:15.832,0.901,2.076,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:16.833,0.901,2.076,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:17.834,0.901,2.076,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:18.835,0.901,2.076,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:19.836,0.895,2.093,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:20.837,0.923,2.098,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:21.838,0.934,2.098,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:22.839,0.945,2.115,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:23.840,0.945,2.115,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:24.841,0.950,2.120,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:25.842,0.950,2.098,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:26.843,0.950,2.082,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:27.845,0.956,2.087,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:28.846,0.950,2.093,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:29.847,0.950,2.098,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:30.848,0.950,2.109,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:31.848,0.950,2.104,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:32.849,0.945,2.098,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:33.850,0.945,2.076,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:34.851,0.956,2.087,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:35.852,0.950,2.093,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:36.853,0.950,2.093,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:37.854,0.956,2.098,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:38.855,0.956,2.098,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:39.856,0.928,2.126,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:40.857,0.934,2.137,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:41.857,0.939,2.131,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:42.858,0.945,2.120,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:43.859,0.928,2.109,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:44.860,0.939,2.120,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:45.861,0.939,2.115,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:46.861,0.939,2.109,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:47.862,0.906,2.109,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:48.863,0.901,2.120,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:49.864,0.901,2.120,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:50.865,0.906,2.126,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:51.867,0.906,2.126,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:52.867,0.873,2.104,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:53.867,0.895,2.148,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:54.868,0.895,2.126,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:55.870,0.901,2.126,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:56.871,0.895,2.120,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:57.871,0.890,2.115,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:58.872,0.901,2.120,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:31:59.873,0.890,2.115,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:00.874,0.884,2.109,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:01.875,0.873,2.104,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:02.877,0.890,2.120,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:03.877,0.884,2.109,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:04.878,0.879,2.104,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:05.879,0.879,2.131,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:06.880,0.884,2.131,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:07.881,0.862,2.120,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:08.882,0.846,2.120,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:09.884,0.851,2.115,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:10.885,0.840,2.104,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:11.887,0.851,2.104,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:12.888,0.851,2.109,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:13.889,0.851,2.109,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:14.889,0.851,2.109,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:15.890,0.857,2.109,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:16.891,0.857,2.109,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:17.893,0.857,2.109,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:18.893,0.857,2.109,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:19.895,0.857,2.109,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:20.896,0.857,2.109,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:21.896,0.857,2.109,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:22.897,0.851,2.098,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:23.898,0.851,2.093,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:24.898,0.846,2.087,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:25.899,0.846,2.087,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:26.900,0.857,2.109,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:27.901,0.862,2.115,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:28.903,0.862,2.109,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:29.904,0.868,2.104,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:30.905,0.873,2.104,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:31.906,0.884,2.104,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:32.907,0.890,2.109,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:33.907,0.890,2.109,0.00,0.0,NaN,-1,-1,0.0
