Timestamp,Beta(deg),Alpha(deg),Depth_mm,Stability_percentPredDepth_mm,Speed_km/h,TargetDepth_mm,CmdHeight_percent,DepthError_mm,SoilHardness_MPa,SoilHardness_x_Depth
2026-06-05 16:37:26.438,30.789,0.500,0.00,100NaN,6.00,-1,-1.0,NaN,2.50,0.00
2026-06-05 16:37:27.439,31.426,0.494,0.00,100NaN,6.00,-1,-1.0,NaN,2.50,0.00
2026-06-05 16:37:28.441,31.696,0.478,0.00,100NaN,6.00,-1,-1.0,NaN,2.50,0.00
2026-06-05 16:37:29.441,31.998,0.478,0.00,100NaN,6.00,-1,-1.0,NaN,2.50,0.00
2026-06-05 16:37:30.544,32.261,0.472,0.00,1000.0,6.00,-1,-1.0,0.0,2.50,0.00
2026-06-05 16:37:31.546,32.591,0.478,0.00,10014.6,6.00,-1,-1.0,-14.6,2.50,0.00
2026-06-05 16:37:32.547,32.877,0.478,0.00,10014.6,6.00,-1,-1.0,-14.6,2.50,0.00
2026-06-05 16:37:33.547,33.151,0.483,0.00,10014.6,6.00,-1,-1.0,-14.6,2.50,0.00
2026-06-05 16:37:34.548,33.398,0.483,0.00,10014.6,6.00,-1,-1.0,-14.6,2.50,0.00
2026-06-05 16:37:35.650,33.613,0.483,0.00,1008.1,6.00,-1,-1.0,-8.1,2.50,0.00
2026-06-05 16:37:36.652,33.821,0.483,0.00,1000.6,6.00,-1,-1.0,-0.6,2.50,0.00
2026-06-05 16:37:37.653,34.014,0.483,0.00,1000.6,6.00,-1,-1.0,-0.6,2.50,0.00
2026-06-05 16:37:38.654,34.102,0.483,0.00,1001.0,6.00,-1,-1.0,-1.0,2.50,0.00
2026-06-05 16:37:39.656,34.162,0.483,0.00,1001.0,6.00,-1,-1.0,-1.0,2.50,0.00
2026-06-05 16:37:40.759,34.277,0.483,0.00,1000.9,6.00,-1,-1.0,-0.9,2.50,0.00
2026-06-05 16:37:41.760,34.415,0.489,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:37:42.761,34.552,0.483,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:37:43.762,34.695,0.483,0.00,1000.5,6.00,-1,-1.0,-0.5,2.50,0.00
2026-06-05 16:37:44.763,34.854,0.483,0.00,1000.5,6.00,-1,-1.0,-0.5,2.50,0.00
2026-06-05 16:37:45.864,35.002,0.478,0.00,1000.3,6.00,-1,-1.0,-0.3,2.50,0.00
2026-06-05 16:37:46.865,35.162,0.478,0.00,1000.3,6.00,-1,-1.0,-0.3,2.50,0.00
2026-06-05 16:37:47.866,35.288,0.478,0.00,1000.3,6.00,-1,-1.0,-0.3,2.50,0.00
2026-06-05 16:37:48.867,35.431,0.467,0.00,1000.3,6.00,-1,-1.0,-0.3,2.50,0.00
2026-06-05 16:37:49.868,35.535,0.467,0.00,1000.3,6.00,-1,-1.0,-0.3,2.50,0.00
2026-06-05 16:37:50.970,35.700,0.483,0.00,1000.3,6.00,-1,-1.0,-0.3,2.50,0.00
2026-06-05 16:37:51.970,35.744,0.489,0.00,1000.3,6.00,-1,-1.0,-0.3,2.50,0.00
2026-06-05 16:37:52.971,35.876,0.489,0.00,1000.3,6.00,-1,-1.0,-0.3,2.50,0.00
2026-06-05 16:37:53.972,36.304,0.494,0.00,1000.3,6.00,-1,-1.0,-0.3,2.50,0.00
2026-06-05 16:37:54.974,36.535,0.500,0.00,1002.5,6.00,-1,-1.0,-2.5,2.50,0.00
2026-06-05 16:37:56.076,36.832,0.500,0.00,1002.5,6.00,-1,-1.0,-2.5,2.50,0.00
2026-06-05 16:37:57.077,36.958,0.500,0.00,1002.5,6.00,-1,-1.0,-2.5,2.50,0.00
2026-06-05 16:37:58.077,37.057,0.505,0.00,1002.5,6.00,-1,-1.0,-2.5,2.50,0.00
2026-06-05 16:37:59.079,37.134,0.505,0.00,1002.5,6.00,-1,-1.0,-2.5,2.50,0.00
2026-06-05 16:38:00.079,37.205,0.505,0.00,1002.5,6.00,-1,-1.0,-2.5,2.50,0.00
2026-06-05 16:38:01.181,37.277,0.483,0.00,1002.5,6.00,-1,-1.0,-2.5,2.50,0.00
2026-06-05 16:38:02.182,37.332,0.478,0.00,1002.5,6.00,-1,-1.0,-2.5,2.50,0.00
2026-06-05 16:38:03.183,37.414,0.478,0.00,1002.5,6.00,-1,-1.0,-2.5,2.50,0.00
2026-06-05 16:38:04.184,37.474,0.472,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:05.184,37.535,0.472,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:06.286,37.766,0.472,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:07.290,37.974,0.478,0.00,1000.0,6.00,-1,-1.0,0.0,2.50,0.00
2026-06-05 16:38:08.291,38.057,0.478,0.00,1000.0,6.00,-1,-1.0,0.0,2.50,0.00
2026-06-05 16:38:09.291,38.134,0.478,0.00,1000.0,6.00,-1,-1.0,0.0,2.50,0.00
2026-06-05 16:38:10.293,38.199,0.478,0.00,1000.0,6.00,-1,-1.0,0.0,2.50,0.00
2026-06-05 16:38:11.395,38.276,0.478,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:12.396,38.348,0.483,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:13.397,38.403,0.483,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:14.398,38.463,0.483,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:15.398,38.524,0.483,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:16.501,38.584,0.483,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:17.502,38.683,0.478,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:18.503,38.804,0.478,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:19.504,38.974,0.478,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:20.505,39.040,0.483,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:21.606,39.084,0.483,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:22.607,39.128,0.478,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:23.608,39.155,0.478,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:24.609,39.243,0.483,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:25.610,39.298,0.489,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:26.711,39.298,0.489,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:27.712,39.348,0.489,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:28.713,39.386,0.494,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:29.713,39.364,0.494,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:30.714,39.391,0.489,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:31.815,39.413,0.483,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:32.816,39.446,0.483,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:33.817,39.474,0.483,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:34.818,39.507,0.478,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:35.819,39.529,0.483,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:36.921,39.551,0.483,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:37.922,39.567,0.483,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:38.923,39.606,0.483,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:39.925,39.655,0.483,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:40.925,39.683,0.483,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:42.027,39.716,0.483,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:43.028,39.776,0.472,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:44.029,39.836,0.467,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:45.030,39.864,0.472,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:46.031,39.897,0.478,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:47.132,39.919,0.472,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:48.133,39.968,0.472,0.00,1000.1,6.00,-1,-1.0,-0.1,2.50,0.00
2026-06-05 16:38:49.134,40.040,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:38:50.135,40.150,0.483,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:38:51.135,40.276,0.483,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:38:52.236,40.314,0.483,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:38:53.238,40.232,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:38:54.239,40.490,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:38:55.240,40.798,0.483,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:38:56.241,40.880,0.483,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:38:57.343,41.561,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:38:58.343,41.611,0.483,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:38:59.344,41.655,0.483,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:00.344,41.699,0.483,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:01.345,41.737,0.483,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:02.446,41.770,0.483,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:03.447,41.825,0.489,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:04.448,41.858,0.483,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:05.449,41.896,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:06.450,41.935,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:07.552,41.962,0.483,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:08.553,41.984,0.489,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:09.554,42.012,0.489,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:10.554,42.028,0.494,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:11.555,42.045,0.494,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:12.657,42.061,0.494,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:13.658,38.655,0.494,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:14.659,38.705,0.494,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:15.660,38.727,0.494,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:16.661,38.738,0.494,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:17.762,38.749,0.500,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:18.763,38.760,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:19.763,38.787,0.472,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:20.765,38.787,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:21.766,38.793,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:22.868,38.782,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:23.869,38.771,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:24.871,38.765,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:25.872,38.765,0.483,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:26.872,38.771,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:27.974,38.776,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:28.974,38.771,0.483,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:29.975,38.776,0.489,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:30.976,38.793,0.494,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:31.977,38.809,0.494,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:33.078,38.815,0.500,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:34.080,38.820,0.494,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:35.081,38.820,0.494,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:36.082,38.809,0.494,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:37.083,38.809,0.500,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:38.185,38.809,0.500,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:39.186,38.809,0.505,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:40.187,38.809,0.505,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:41.188,38.815,0.505,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:42.189,38.815,0.500,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:43.291,38.809,0.494,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:44.292,38.804,0.483,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:45.293,38.765,0.461,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:46.293,38.760,0.461,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:47.294,38.760,0.461,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:48.396,38.749,0.467,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:49.397,38.738,0.472,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:50.398,38.743,0.472,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:51.399,38.749,0.472,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:52.399,38.749,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:53.500,38.749,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:54.501,38.754,0.472,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:55.501,38.749,0.472,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:56.502,38.738,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:57.503,38.749,0.472,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:58.605,38.754,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:39:59.606,38.749,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:00.607,38.743,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:01.608,38.743,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:02.609,38.743,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:03.711,38.732,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:04.712,38.738,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:05.713,38.738,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:06.714,38.743,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:07.715,38.732,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:08.816,38.738,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:09.818,38.754,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:10.819,38.749,0.483,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:11.820,38.749,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:12.821,38.743,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:13.922,38.738,0.472,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:14.923,38.732,0.467,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:15.924,38.727,0.467,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:16.925,38.754,0.472,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:17.926,38.765,0.472,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:19.027,38.765,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:20.028,38.760,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:21.029,38.760,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:22.030,38.760,0.483,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:23.031,38.771,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:24.132,38.754,0.483,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:25.133,38.754,0.483,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:26.134,38.754,0.483,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:27.134,38.765,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:28.136,38.771,0.478,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:29.238,38.760,0.489,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:30.239,38.765,0.489,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
2026-06-05 16:40:31.240,38.600,0.538,0.00,1000.4,6.00,-1,-1.0,-0.4,2.50,0.00
