Timestamp,Beta(deg),Alpha(deg),Depth_mm,PredHeight_mm,ActualHeight_mm,TargetDepth_mm,CmdHeight_mm,PredError_mm
2026-05-06 15:52:47.147,-0.214,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:52:48.148,-0.198,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:52:49.149,-0.203,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:52:50.150,-0.209,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:52:51.151,-0.203,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:52:52.152,-0.192,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:52:53.153,-0.203,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:52:54.155,-0.203,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:52:55.156,-0.214,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:52:56.157,-0.214,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:52:57.159,-0.225,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:52:58.161,-0.225,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:52:59.163,-0.225,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:00.164,-0.231,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:01.166,-0.220,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:02.167,-0.225,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:03.169,-0.225,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:04.170,-0.225,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:05.171,-0.198,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:06.173,-0.220,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:07.174,-0.225,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:08.176,-0.225,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:09.177,-0.225,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:10.179,-0.225,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:11.181,-0.220,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:12.183,-0.220,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:13.184,-0.225,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:14.186,-0.225,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:15.187,-0.220,0.038,-149.00,0.00,-1.00,-1,-1,0.00
