Timestamp,Beta(deg),Alpha(deg),Depth_mm,PredDepth_mm,ActualHeight_mm,TargetDepth_mm,CmdHeight_mm,DepthError_mm
2026-05-14 16:20:47.529,0.747,2.428,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:20:48.530,0.753,2.428,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:20:49.531,0.758,2.428,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:20:50.537,0.758,2.428,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:20:51.537,0.758,2.422,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:20:52.538,0.764,2.422,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:20:53.539,0.769,2.422,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:20:54.541,0.775,2.428,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:20:55.542,0.775,2.428,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:20:56.543,0.769,2.428,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:20:57.544,0.769,2.422,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:20:58.545,0.769,2.422,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:20:59.546,0.769,2.428,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:00.546,0.780,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:01.547,0.786,2.439,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:02.549,0.780,2.439,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:03.550,0.780,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:04.551,0.786,2.439,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:05.552,0.780,2.439,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:06.552,0.780,2.439,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:07.554,0.775,2.439,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:08.555,0.775,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:09.556,0.775,2.439,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:10.557,0.780,2.439,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:11.559,0.780,2.439,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:12.559,0.780,2.439,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:13.560,0.780,2.439,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:14.561,0.775,2.439,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:15.562,0.775,2.439,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:16.562,0.775,2.439,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:17.563,0.775,2.439,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:18.563,0.775,2.439,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:19.564,0.769,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:20.564,0.775,2.439,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:21.565,0.775,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:22.566,0.775,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:23.567,0.775,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:24.568,0.775,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:25.568,0.775,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:26.569,0.769,2.439,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:27.570,0.775,2.439,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:28.570,0.775,2.439,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:29.572,0.769,2.439,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:30.573,0.769,2.439,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:31.574,0.775,2.439,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:32.575,0.769,2.439,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:33.576,0.769,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:34.577,0.769,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:35.578,0.769,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:36.579,0.769,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:37.580,0.769,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:38.580,0.769,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:39.581,0.769,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:40.582,0.764,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:41.583,0.764,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:42.583,0.764,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:43.585,0.769,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:44.585,0.769,2.428,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:45.586,0.764,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:46.587,0.764,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:47.588,0.764,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:48.588,0.764,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:49.589,0.764,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:50.590,0.764,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:51.592,0.764,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:52.593,0.764,2.428,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:53.594,0.764,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:54.594,0.764,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:55.595,0.764,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:56.595,0.769,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:57.597,0.769,2.433,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:58.598,0.769,2.417,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:21:59.599,0.764,2.411,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:00.599,0.764,2.406,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:01.600,0.758,2.406,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:02.600,0.753,2.401,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:03.602,0.758,2.401,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:04.602,0.753,2.401,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:05.604,0.753,2.401,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:06.605,0.753,2.401,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:07.606,0.753,2.401,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:08.607,0.753,2.401,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:09.607,0.753,2.395,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:10.608,0.753,2.401,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:11.609,0.753,2.395,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:12.610,0.753,2.401,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:13.611,0.753,2.401,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:14.612,0.753,2.401,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:15.613,0.747,2.395,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:16.614,0.753,2.395,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:17.615,0.753,2.395,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:18.615,0.747,2.395,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:19.617,0.797,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:20.617,0.797,2.357,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:21.618,0.797,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:22.619,0.791,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:23.620,0.791,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:24.621,0.791,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:25.622,0.791,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:26.623,0.791,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:27.623,0.791,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:28.624,0.786,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:29.624,0.780,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:30.625,0.780,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:31.626,0.780,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:32.627,0.775,2.362,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:33.628,0.775,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:34.629,0.775,2.362,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:35.630,0.775,2.362,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:36.631,0.775,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:37.633,0.780,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:38.634,0.786,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:39.634,0.786,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:40.635,0.791,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:41.636,0.791,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:42.637,0.786,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:43.638,0.786,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:44.639,0.786,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:45.640,0.786,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:46.641,0.780,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:47.642,0.786,2.362,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:48.642,0.780,2.362,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:49.644,0.780,2.362,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:50.645,0.780,2.357,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:51.646,0.780,2.362,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:52.647,0.780,2.357,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:53.648,0.780,2.357,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:54.649,0.780,2.357,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:55.650,0.780,2.357,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:56.651,0.780,2.357,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:57.652,0.780,2.357,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:58.653,0.780,2.357,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:22:59.654,0.786,2.357,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:00.655,0.786,2.357,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:01.656,0.786,2.357,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:02.656,0.791,2.357,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:03.657,0.791,2.357,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:04.658,0.769,2.357,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:05.659,0.769,2.351,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:06.659,0.769,2.351,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:07.660,0.769,2.351,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:08.661,0.769,2.351,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:09.662,0.769,2.346,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:10.662,0.769,2.351,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:11.664,0.769,2.351,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:12.665,0.769,2.351,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:13.666,0.769,2.351,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:14.667,0.769,2.351,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:15.668,0.764,2.351,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:16.669,0.764,2.351,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:17.670,0.769,2.351,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:18.671,0.769,2.346,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:19.672,0.813,2.401,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:20.673,0.813,2.401,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:21.675,0.813,2.395,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:22.675,0.829,2.411,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:23.677,0.824,2.411,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:24.678,0.829,2.406,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:25.679,0.829,2.406,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:26.681,0.835,2.401,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:27.682,0.824,2.390,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:28.683,0.829,2.379,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:29.683,0.829,2.379,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:30.684,0.829,2.379,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:31.685,0.829,2.379,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:32.686,0.829,2.379,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:33.687,0.835,2.379,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:34.688,0.835,2.379,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:35.689,0.829,2.379,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:36.689,0.835,2.379,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:37.691,0.835,2.384,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:38.691,0.835,2.384,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:39.692,0.840,2.384,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:40.692,0.835,2.384,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:41.694,0.835,2.384,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:42.695,0.829,2.384,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:43.696,0.824,2.384,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:44.697,0.824,2.379,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:45.698,0.824,2.379,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:46.700,0.824,2.384,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:47.701,0.829,2.379,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:48.702,0.829,2.379,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:49.704,0.829,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:50.705,0.829,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:51.707,0.829,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:52.707,0.829,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:53.708,0.829,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:54.708,0.829,2.379,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:55.709,0.829,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:56.710,0.829,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:57.711,0.824,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:58.712,0.824,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:23:59.713,0.824,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:00.714,0.824,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:01.715,0.818,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:02.716,0.818,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:03.717,0.818,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:04.717,0.807,2.351,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:05.719,0.802,2.346,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:06.720,0.802,2.346,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:07.720,0.807,2.346,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:08.721,0.813,2.351,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:09.722,0.813,2.346,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:10.722,0.807,2.340,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:11.723,0.802,2.335,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:12.724,0.807,2.351,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:13.725,0.807,2.351,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:14.726,0.807,2.346,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:15.726,0.807,2.346,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:16.727,0.813,2.346,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:17.728,0.813,2.346,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:18.729,0.813,2.346,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:19.731,0.797,2.324,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:20.732,0.791,2.324,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:21.732,0.791,2.318,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:22.733,0.791,2.318,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:23.735,0.797,2.324,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:24.736,0.797,2.324,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:25.736,0.797,2.324,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:26.737,0.797,2.324,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:27.738,0.802,2.329,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:28.738,0.802,2.329,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:29.739,0.802,2.324,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:30.740,0.802,2.324,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:31.741,0.802,2.324,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:32.742,0.802,2.324,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:33.742,0.807,2.324,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:34.744,0.807,2.324,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:35.744,0.807,2.324,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:36.745,0.807,2.324,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:37.746,0.807,2.324,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:38.747,0.797,2.324,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:39.748,0.775,2.329,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:40.749,0.780,2.324,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:41.750,0.791,2.318,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:42.751,0.786,2.318,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:43.751,0.791,2.313,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:44.752,0.791,2.313,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:45.753,0.791,2.313,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:46.753,0.797,2.313,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:47.755,0.797,2.313,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:48.756,0.802,2.318,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:49.757,0.802,2.318,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:50.758,0.802,2.318,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:51.759,0.802,2.318,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:52.760,0.802,2.318,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:53.761,0.797,2.318,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:54.763,0.797,2.318,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:55.764,0.791,2.318,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:56.765,0.791,2.318,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:57.766,0.797,2.318,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:58.767,0.797,2.318,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:24:59.768,0.791,2.318,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:00.768,0.791,2.318,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:01.770,0.786,2.318,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:02.771,0.786,2.313,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:03.772,0.786,2.313,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:04.773,0.786,2.313,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:05.774,0.786,2.313,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:06.775,0.786,2.313,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:07.776,0.786,2.313,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:08.777,0.786,2.307,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:09.778,0.780,2.307,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:10.779,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:11.780,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:12.781,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:13.782,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:14.783,0.786,2.307,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:15.784,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:16.784,0.786,2.307,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:17.785,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
