Timestamp,Beta(deg),Alpha(deg),Depth_mm,PredDepth_mm,Speed_km/h,TargetDepth_mm,CmdHeight_mm,DepthError_mm,SoilHardness_MPa,SoilHardness_x_Depth
2026-05-19 13:08:36.651,0.560,1.582,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:08:37.652,0.560,1.582,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:08:38.653,0.566,1.582,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:08:39.654,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:08:40.655,0.571,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:08:41.656,0.571,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:08:42.656,0.566,1.577,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:08:43.657,0.566,1.577,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:08:44.658,0.560,1.571,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:08:45.658,0.560,1.571,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:08:46.659,0.560,1.571,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:08:47.660,0.566,1.571,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:08:48.661,0.560,1.566,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:08:49.661,0.566,1.571,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:08:50.662,0.571,1.577,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:08:51.663,0.571,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:08:52.664,0.571,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:08:53.665,0.571,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:08:54.666,0.571,1.593,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:08:55.667,0.571,1.593,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:08:56.668,0.571,1.593,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:08:57.669,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:08:58.670,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:08:59.671,0.560,1.582,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:00.672,0.560,1.577,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:01.673,0.560,1.577,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:02.673,0.560,1.577,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:03.675,0.560,1.577,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:04.675,0.560,1.577,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:05.676,0.560,1.577,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:06.677,0.560,1.577,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:07.678,0.560,1.582,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:08.678,0.566,1.582,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:09.679,0.566,1.582,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:10.680,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:11.681,0.560,1.582,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:12.683,0.560,1.577,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:13.684,0.560,1.577,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:14.684,0.560,1.577,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:15.685,0.560,1.577,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:16.686,0.560,1.577,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:17.686,0.560,1.577,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:18.688,0.560,1.577,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:19.688,0.560,1.577,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:20.689,0.560,1.566,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:21.690,0.555,1.555,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:22.690,0.555,1.560,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:23.691,0.555,1.571,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:24.693,0.560,1.582,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:25.694,0.560,1.582,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:26.695,0.560,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:27.695,0.560,1.582,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:28.696,0.560,1.582,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:29.697,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:30.697,0.566,1.582,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:31.698,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:32.699,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:33.700,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:34.700,0.566,1.593,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:35.701,0.566,1.593,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:36.702,0.566,1.593,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:37.702,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:38.703,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:39.704,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:40.705,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:41.705,0.566,1.593,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:42.706,0.566,1.593,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:43.707,0.566,1.593,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:44.708,0.571,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:45.709,0.566,1.593,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:46.710,0.566,1.593,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:47.711,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:48.712,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:49.713,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:50.713,0.571,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:51.714,0.571,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:52.715,0.571,1.593,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:53.716,0.577,1.599,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:54.716,0.577,1.599,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:55.718,0.577,1.604,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:56.719,0.577,1.604,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:57.720,0.577,1.604,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:58.720,0.577,1.604,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:09:59.721,0.577,1.609,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:00.722,0.582,1.604,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:01.723,0.582,1.604,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:02.723,0.577,1.604,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:03.724,0.582,1.604,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:04.726,0.582,1.604,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:05.726,0.582,1.604,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:06.727,0.582,1.604,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:07.728,0.577,1.609,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:08.729,0.577,1.604,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:09.729,0.577,1.604,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:10.730,0.582,1.604,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:11.730,0.577,1.604,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:12.732,0.571,1.599,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:13.732,0.571,1.593,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:14.733,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:15.734,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:16.735,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:17.736,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:18.736,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:19.737,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:20.738,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:21.739,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:22.740,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:23.740,0.566,1.588,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:24.741,0.560,1.582,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:25.742,0.560,1.577,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:26.743,0.555,1.571,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:27.744,0.555,1.571,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:28.745,0.555,1.571,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:29.746,0.549,1.571,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:30.746,0.555,1.566,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:31.747,0.560,1.571,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:32.748,0.560,1.577,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:33.748,0.560,1.571,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:34.750,0.560,1.566,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:35.751,0.560,1.571,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:36.751,0.560,1.571,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:37.752,0.555,1.571,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:38.753,0.555,1.577,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:39.754,0.555,1.577,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:40.755,0.555,1.571,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:41.755,0.560,1.571,0.00,0.0,1.00,-1,-1,0.0,2.50,0.00
2026-05-19 13:10:42.756,0.555,1.571,0.00,0.0,1.00,100,50,0.0,2.50,0.00
2026-05-19 13:10:43.757,0.555,1.571,0.00,0.0,1.00,100,50,0.0,2.50,0.00
2026-05-19 13:10:44.759,0.555,1.571,0.00,0.0,1.00,100,50,0.0,2.50,0.00
2026-05-19 13:10:45.759,0.560,1.582,0.00,0.7,1.00,100,50,-0.7,2.50,0.00
2026-05-19 13:10:46.761,0.571,1.593,0.00,0.7,1.00,100,50,-0.7,2.50,0.00
2026-05-19 13:10:47.762,0.577,1.599,0.00,0.7,1.00,100,50,-0.7,2.50,0.00
2026-05-19 13:10:48.763,0.582,1.599,0.00,1.6,1.00,100,50,-1.6,2.50,0.00
2026-05-19 13:10:49.763,0.582,1.604,0.00,1.6,1.00,100,50,-1.6,2.50,0.00
2026-05-19 13:10:50.764,0.582,1.604,0.00,1.6,1.00,100,50,-1.6,2.50,0.00
2026-05-19 13:10:51.765,0.582,1.604,0.00,2.4,1.00,100,50,-2.4,2.50,0.00
2026-05-19 13:10:52.766,0.582,1.604,0.00,2.4,1.00,100,50,-2.4,2.50,0.00
2026-05-19 13:10:53.767,0.577,1.604,0.00,2.4,1.00,100,50,-2.4,2.50,0.00
2026-05-19 13:10:54.769,0.577,1.604,0.00,1.9,1.00,100,50,-1.9,2.50,0.00
2026-05-19 13:10:55.769,0.577,1.604,0.00,1.9,1.00,100,50,-1.9,2.50,0.00
2026-05-19 13:10:56.770,0.582,1.604,0.00,1.9,1.00,100,50,-1.9,2.50,0.00
2026-05-19 13:10:57.772,0.582,1.609,0.00,1.6,1.00,100,50,-1.6,2.50,0.00
2026-05-19 13:10:58.773,0.571,1.604,0.00,1.6,1.00,100,50,-1.6,2.50,0.00
2026-05-19 13:10:59.774,0.566,1.588,0.00,1.6,1.00,100,50,-1.6,2.50,0.00
2026-05-19 13:11:00.775,0.566,1.582,0.00,0.3,1.00,100,50,-0.3,2.50,0.00
2026-05-19 13:11:01.776,0.566,1.577,0.00,0.3,1.00,100,50,-0.3,2.50,0.00
2026-05-19 13:11:02.777,0.560,1.571,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:03.778,0.555,1.571,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:04.779,0.555,1.571,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:05.779,0.560,1.571,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:06.780,0.566,1.577,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:07.781,0.566,1.582,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:08.782,0.571,1.588,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:09.783,0.582,1.599,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:10.784,0.577,1.599,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:11.785,0.582,1.599,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:12.786,0.582,1.604,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:13.788,0.582,1.604,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:14.788,0.582,1.599,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:15.789,0.582,1.599,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:16.790,0.588,1.604,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:17.791,0.582,1.604,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:18.792,0.582,1.604,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:19.793,0.582,1.604,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:20.793,0.582,1.604,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:21.794,0.582,1.637,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:22.795,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:23.796,0.582,1.599,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:24.797,0.577,1.599,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:25.797,0.577,1.593,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:26.798,0.577,1.593,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:27.799,0.577,1.588,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:28.799,0.577,1.593,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:29.800,0.577,1.593,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:30.801,0.577,1.593,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:31.802,0.577,1.593,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:32.802,0.577,1.593,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:33.803,0.577,1.593,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:34.805,0.577,1.593,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:35.806,0.577,1.593,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:36.807,0.577,1.593,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:37.808,0.577,1.593,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:38.809,0.577,1.593,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:39.810,0.577,1.593,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:40.810,0.577,1.593,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:41.811,0.577,1.593,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:42.812,0.577,1.588,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:43.813,0.571,1.588,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:44.813,0.571,1.588,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:45.814,0.571,1.588,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:46.814,0.571,1.588,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:47.815,0.571,1.588,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:48.816,0.571,1.588,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:49.817,0.571,1.588,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:50.818,0.571,1.588,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:51.819,0.571,1.588,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:52.820,0.571,1.588,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:53.821,0.571,1.588,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:54.822,0.571,1.588,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:55.822,0.571,1.588,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:56.823,0.571,1.588,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:57.824,0.571,1.588,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:58.825,0.577,1.588,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:11:59.825,0.582,1.599,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:00.826,0.560,1.560,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:01.827,0.566,1.571,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:02.828,0.577,1.588,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:03.829,0.582,1.593,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:04.830,0.582,1.599,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
