Timestamp,Beta(deg),Alpha(deg),Depth_mm,PredHeight_mm,ActualHeight_mm,TargetDepth_mm,CmdHeight_mm,PredError_mm
2026-05-06 17:07:31.062,0.005,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:32.063,0.011,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:33.064,0.005,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:34.066,0.005,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:35.067,0.005,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:36.067,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:37.068,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:38.069,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:39.070,0.000,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:40.070,-0.005,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:41.072,-0.005,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:42.072,0.000,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:43.073,0.000,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:44.074,0.000,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:45.074,0.005,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:46.075,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:47.075,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:48.076,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:49.078,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:50.079,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:51.080,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:52.080,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:53.081,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:54.081,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:55.082,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:56.083,0.000,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:57.084,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:58.085,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:07:59.086,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:00.087,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:01.087,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:02.088,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:03.089,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:04.090,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:05.090,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:06.091,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:07.092,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:08.093,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:09.094,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:10.095,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:11.096,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:12.097,0.000,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:13.097,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:14.098,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:15.099,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:16.100,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:17.100,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:18.102,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:19.102,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:20.103,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:21.104,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:22.105,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:23.106,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:24.107,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:25.107,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:26.108,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:27.109,0.000,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:28.109,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:29.110,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:30.111,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:31.112,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:32.113,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:33.113,0.000,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:34.114,0.000,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:35.115,0.005,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:36.116,0.005,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:37.118,0.005,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:38.118,0.005,0.016,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:39.119,0.005,0.016,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:40.121,0.005,0.016,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:41.121,0.005,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:42.122,0.005,0.016,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:43.123,0.005,0.016,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:44.124,0.005,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:45.125,0.005,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:46.126,0.005,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:47.127,0.005,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:48.128,0.005,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:49.128,0.005,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:50.129,0.005,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:51.130,0.005,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:52.131,0.005,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:53.132,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:54.133,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:55.134,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:56.135,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:57.136,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:58.137,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:08:59.138,0.000,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:00.138,0.005,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:01.140,0.005,0.016,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:02.140,0.005,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:03.142,0.005,0.016,-150.00,0.00,-1.00,-1,-1,0.00
