Timestamp,Beta(deg),Alpha(deg),Depth_mm,PredHeight_mm,ActualHeight_mm,TargetDepth_mm,CmdHeight_mm,PredError_mm
2026-05-06 17:09:37.811,0.005,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:38.812,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:39.812,0.000,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:40.813,-0.005,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:41.814,0.000,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:42.815,0.000,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:43.816,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:44.817,0.005,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:45.817,0.005,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:46.818,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:47.819,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:48.819,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:49.820,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:50.821,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:51.822,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:52.823,0.005,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:53.823,0.005,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:54.825,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:55.826,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:56.826,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:57.827,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:58.828,0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:09:59.829,0.005,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:00.830,0.011,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:01.830,0.005,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:02.831,0.005,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:03.832,0.011,0.016,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:04.833,0.011,0.016,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:05.834,0.011,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:06.835,0.011,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:07.835,0.005,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:08.836,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:09.837,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:10.838,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:11.839,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:12.840,0.000,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:13.841,0.005,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:14.842,0.005,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:15.843,0.011,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:16.843,0.011,0.016,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:17.844,0.011,0.016,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:18.845,0.011,0.016,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:19.845,0.011,0.016,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:20.846,0.011,0.016,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:21.847,0.011,0.016,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:22.848,0.000,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:23.849,0.000,0.022,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:24.850,0.005,0.016,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:25.851,0.005,0.016,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:26.852,0.005,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:27.852,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:28.853,0.000,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:29.855,0.000,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:30.856,-0.005,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:31.856,-0.005,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:32.857,-0.005,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:33.858,-0.005,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:34.859,-0.005,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:35.861,-0.005,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:36.861,-0.005,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:37.862,-0.005,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:38.863,-0.005,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:39.864,-0.005,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:40.865,-0.005,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:41.866,-0.005,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:42.867,-0.005,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:43.867,-0.005,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:44.868,0.000,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:45.870,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:46.871,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:47.873,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:48.874,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:49.874,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 17:10:50.876,0.000,0.027,-149.00,0.00,-1.00,-1,-1,0.00
