Timestamp,Beta(deg),Alpha(deg),Depth_mm,PredDepth_mm,Speed_km/h,TargetDepth_mm,CmdHeight_mm,DepthError_mm,SoilHardness_MPa,SoilHardness_x_Depth
2026-05-20 19:19:06.574,0.698,-0.560,0.00,0.0,1.00,-1,-1,-0.0,2.50,0.00
2026-05-20 19:19:07.574,0.692,-0.560,0.00,0.0,1.00,-1,-1,-0.0,2.50,0.00
2026-05-20 19:19:08.576,0.692,-0.560,0.00,0.0,1.00,-1,-1,-0.0,2.50,0.00
2026-05-20 19:19:09.576,0.698,-0.560,0.00,0.0,1.00,-1,-1,-0.0,2.50,0.00
2026-05-20 19:19:10.578,0.698,-0.560,0.00,0.0,1.00,-1,-1,-0.0,2.50,0.00
2026-05-20 19:19:11.579,0.698,-0.560,0.00,7.2,1.00,100,50,-7.2,2.50,0.00
2026-05-20 19:19:12.580,0.698,-0.560,0.00,7.2,1.00,100,50,-7.2,2.50,0.00
2026-05-20 19:19:13.581,0.698,-0.566,0.00,7.2,1.00,100,50,-7.2,2.50,0.00
2026-05-20 19:19:14.582,0.698,-0.566,0.00,7.2,1.00,100,50,-7.2,2.50,0.00
2026-05-20 19:19:15.583,0.698,-0.560,0.00,7.2,1.00,100,50,-7.2,2.50,0.00
2026-05-20 19:19:16.584,0.698,-0.560,0.00,7.2,1.00,100,50,-7.2,2.50,0.00
2026-05-20 19:19:17.585,0.698,-0.560,0.00,7.2,1.00,100,50,-7.2,2.50,0.00
2026-05-20 19:19:18.586,0.698,-0.566,0.00,7.2,1.00,100,50,-7.2,2.50,0.00
2026-05-20 19:19:19.587,0.698,-0.566,0.00,7.2,1.00,100,50,-7.2,2.50,0.00
2026-05-20 19:19:20.588,0.703,-0.566,0.00,7.3,1.00,100,50,-7.3,2.50,0.00
2026-05-20 19:19:21.589,0.703,-0.571,0.00,7.3,1.00,-1,50,-7.3,2.50,0.00
2026-05-20 19:19:22.590,0.703,-0.577,0.00,7.3,1.00,-1,50,-7.3,2.50,0.00
2026-05-20 19:19:23.591,0.703,-0.582,0.00,7.3,1.00,-1,50,-7.3,2.50,0.00
2026-05-20 19:19:24.593,0.703,-0.582,0.00,7.3,1.00,-1,50,-7.3,2.50,0.00
2026-05-20 19:19:25.593,0.698,-0.571,0.00,7.3,1.00,-1,50,-7.3,2.50,0.00
2026-05-20 19:19:26.594,0.698,-0.566,0.00,7.3,1.00,-1,50,-7.3,2.50,0.00
2026-05-20 19:19:27.595,0.698,-0.560,0.00,7.3,1.00,-1,50,-7.3,2.50,0.00
2026-05-20 19:19:28.596,0.698,-0.555,0.00,7.3,1.00,-1,50,-7.3,2.50,0.00
2026-05-20 19:19:29.597,0.692,-0.549,0.00,7.3,1.00,-1,50,-7.3,2.50,0.00
2026-05-20 19:19:30.598,0.692,-0.549,0.00,7.6,1.00,100,50,-7.6,2.50,0.00
2026-05-20 19:19:31.599,0.692,-0.555,0.00,7.6,1.00,100,50,-7.6,2.50,0.00
2026-05-20 19:19:32.600,0.698,-0.555,0.00,7.6,1.00,100,50,-7.6,2.50,0.00
2026-05-20 19:19:33.602,0.698,-0.560,0.00,7.4,1.00,100,50,-7.4,2.50,0.00
2026-05-20 19:19:34.603,0.698,-0.560,0.00,7.4,1.00,100,50,-7.4,2.50,0.00
2026-05-20 19:19:35.604,0.698,-0.566,0.00,7.4,1.00,100,50,-7.4,2.50,0.00
2026-05-20 19:19:36.605,0.698,-0.560,0.00,7.4,1.00,100,50,-7.4,2.50,0.00
2026-05-20 19:19:37.606,0.698,-0.560,0.00,7.4,1.00,100,50,-7.4,2.50,0.00
2026-05-20 19:19:38.606,0.698,-0.555,0.00,7.4,1.00,100,50,-7.4,2.50,0.00
2026-05-20 19:19:39.608,0.698,-0.549,0.00,7.4,1.00,-1,50,-7.4,2.50,0.00
2026-05-20 19:19:40.609,0.698,-0.549,0.00,7.4,1.00,-1,50,-7.4,2.50,0.00
2026-05-20 19:19:41.610,0.698,-0.555,0.00,7.4,1.00,-1,50,-7.4,2.50,0.00
2026-05-20 19:19:42.610,0.703,-0.560,0.00,7.4,1.00,-1,50,-7.4,2.50,0.00
2026-05-20 19:19:43.611,0.698,-0.571,0.00,7.4,1.00,-1,50,-7.4,2.50,0.00
2026-05-20 19:19:44.612,0.698,-0.571,0.00,7.4,1.00,-1,50,-7.4,2.50,0.00
2026-05-20 19:19:45.614,0.698,-0.571,0.00,7.4,1.00,-1,50,-7.4,2.50,0.00
2026-05-20 19:19:46.615,0.698,-0.566,0.00,7.4,1.00,-1,50,-7.4,2.50,0.00
2026-05-20 19:19:47.615,0.698,-0.560,0.00,7.4,1.00,-1,50,-7.4,2.50,0.00
2026-05-20 19:19:48.617,0.698,-0.560,0.00,7.4,1.00,-1,50,-7.4,2.50,0.00
2026-05-20 19:19:49.617,0.698,-0.555,0.00,7.4,1.00,-1,50,-7.4,2.50,0.00
2026-05-20 19:19:50.619,0.698,-0.566,0.00,7.5,1.00,100,50,-7.5,2.50,0.00
2026-05-20 19:19:51.620,0.698,-0.560,0.00,7.5,1.00,100,50,-7.5,2.50,0.00
2026-05-20 19:19:52.620,0.698,-0.560,0.00,7.5,1.00,100,50,-7.5,2.50,0.00
2026-05-20 19:19:53.621,0.692,-0.555,0.00,7.6,1.00,100,50,-7.6,2.50,0.00
2026-05-20 19:19:54.622,0.692,-0.560,0.00,7.6,1.00,100,50,-7.6,2.50,0.00
2026-05-20 19:19:55.623,0.692,-0.555,0.00,7.6,1.00,100,50,-7.6,2.50,0.00
2026-05-20 19:19:56.625,0.698,-0.560,0.00,7.7,1.00,100,50,-7.7,2.50,0.00
2026-05-20 19:19:57.626,0.698,-0.555,0.00,7.7,1.00,100,50,-7.7,2.50,0.00
2026-05-20 19:19:58.627,0.698,-0.555,0.00,7.7,1.00,100,50,-7.7,2.50,0.00
2026-05-20 19:19:59.629,0.698,-0.560,0.00,7.7,1.00,100,50,-7.7,2.50,0.00
2026-05-20 19:20:00.630,0.698,-0.560,0.00,7.7,1.00,100,50,-7.7,2.50,0.00
2026-05-20 19:20:01.631,0.698,-0.555,0.00,7.7,1.00,100,50,-7.7,2.50,0.00
2026-05-20 19:20:02.632,0.698,-0.555,0.00,7.8,1.00,100,50,-7.8,2.50,0.00
2026-05-20 19:20:03.633,0.698,-0.555,0.00,7.8,1.00,100,50,-7.8,2.50,0.00
2026-05-20 19:20:04.634,0.698,-0.555,0.00,7.8,1.00,100,50,-7.8,2.50,0.00
2026-05-20 19:20:05.635,0.698,-0.555,0.00,7.8,1.00,100,50,-7.8,2.50,0.00
2026-05-20 19:20:06.636,0.698,-0.555,0.00,7.8,1.00,100,50,-7.8,2.50,0.00
2026-05-20 19:20:07.637,0.698,-0.555,0.00,7.8,1.00,100,50,-7.8,2.50,0.00
2026-05-20 19:20:08.638,0.698,-0.560,0.00,7.8,1.00,100,50,-7.8,2.50,0.00
2026-05-20 19:20:09.639,0.698,-0.566,0.00,7.8,1.00,100,50,-7.8,2.50,0.00
2026-05-20 19:20:10.640,0.698,-0.566,0.00,7.8,1.00,100,50,-7.8,2.50,0.00
2026-05-20 19:20:11.642,0.703,-0.566,0.00,7.7,1.00,100,50,-7.7,2.50,0.00
2026-05-20 19:20:12.643,0.698,-0.566,0.00,7.7,1.00,100,50,-7.7,2.50,0.00
2026-05-20 19:20:13.644,0.698,-0.571,0.00,7.7,1.00,100,50,-7.7,2.50,0.00
2026-05-20 19:20:14.645,0.698,-0.571,0.00,7.8,1.00,100,50,-7.8,2.50,0.00
2026-05-20 19:20:15.646,0.698,-0.571,0.00,7.8,1.00,100,50,-7.8,2.50,0.00
2026-05-20 19:20:16.647,0.698,-0.571,0.00,7.8,1.00,100,50,-7.8,2.50,0.00
2026-05-20 19:20:17.648,0.698,-0.577,0.00,8.1,1.00,100,50,-8.1,2.50,0.00
2026-05-20 19:20:18.649,0.698,-0.571,0.00,8.1,1.00,100,50,-8.1,2.50,0.00
2026-05-20 19:20:19.650,0.698,-0.571,0.00,8.1,1.00,100,50,-8.1,2.50,0.00
2026-05-20 19:20:20.651,0.698,-0.566,0.00,8.2,1.00,100,50,-8.2,2.50,0.00
2026-05-20 19:20:21.652,0.698,-0.566,0.00,8.2,1.00,100,50,-8.2,2.50,0.00
2026-05-20 19:20:22.654,0.698,-0.566,0.00,8.2,1.00,100,50,-8.2,2.50,0.00
2026-05-20 19:20:23.655,0.698,-0.566,0.00,8.2,1.00,100,50,-8.2,2.50,0.00
2026-05-20 19:20:24.657,0.698,-0.577,0.00,8.2,1.00,100,50,-8.2,2.50,0.00
2026-05-20 19:20:25.657,0.698,-0.577,0.00,8.2,1.00,100,50,-8.2,2.50,0.00
2026-05-20 19:20:26.658,0.698,-0.571,0.00,8.1,1.00,100,50,-8.1,2.50,0.00
2026-05-20 19:20:27.659,0.698,-0.571,0.00,8.1,1.00,100,50,-8.1,2.50,0.00
2026-05-20 19:20:28.660,0.698,-0.571,0.00,8.1,1.00,100,50,-8.1,2.50,0.00
2026-05-20 19:20:29.661,0.698,-0.577,0.00,8.1,1.00,100,50,-8.1,2.50,0.00
2026-05-20 19:20:30.661,0.698,-0.577,0.00,8.1,1.00,100,50,-8.1,2.50,0.00
2026-05-20 19:20:31.662,0.698,-0.577,0.00,8.1,1.00,100,50,-8.1,2.50,0.00
2026-05-20 19:20:32.664,0.698,-0.577,0.00,8.1,1.00,100,50,-8.1,2.50,0.00
2026-05-20 19:20:33.664,0.698,-0.577,0.00,8.1,1.00,100,50,-8.1,2.50,0.00
2026-05-20 19:20:34.665,0.698,-0.577,0.00,8.1,1.00,100,50,-8.1,2.50,0.00
2026-05-20 19:20:35.667,0.698,-0.577,0.00,8.1,1.00,100,50,-8.1,2.50,0.00
2026-05-20 19:20:36.667,0.698,-0.582,0.00,8.1,1.00,100,50,-8.1,2.50,0.00
2026-05-20 19:20:37.668,0.692,-0.582,0.00,8.1,1.00,100,50,-8.1,2.50,0.00
2026-05-20 19:20:38.670,0.698,-0.593,0.00,8.4,1.00,100,50,-8.4,2.50,0.00
2026-05-20 19:20:39.670,0.698,-0.582,0.00,8.4,1.00,100,50,-8.4,2.50,0.00
2026-05-20 19:20:40.672,0.698,-0.577,0.00,8.4,1.00,100,50,-8.4,2.50,0.00
2026-05-20 19:20:41.673,0.698,-0.566,0.00,8.5,1.00,100,50,-8.5,2.50,0.00
