Timestamp,Beta(deg),Alpha(deg),Depth_mm,PredHeight_mm,ActualHeight_mm,TargetDepth_mm,CmdHeight_mm,PredError_mm
2026-05-06 16:01:29.348,-0.242,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:30.348,-0.225,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:31.349,-0.231,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:32.350,-0.225,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:33.351,-0.242,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:34.352,-0.231,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:35.353,-0.209,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:36.353,-0.209,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:37.354,-0.214,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:38.355,-0.214,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:39.357,-0.225,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:40.357,-0.214,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:41.358,-0.220,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:42.359,-0.236,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:43.360,-0.231,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:44.361,-0.231,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:45.362,-0.231,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:46.363,-0.209,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:47.364,-0.236,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:48.365,-0.220,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:49.366,-0.236,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:50.367,-0.231,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:51.368,-0.225,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:52.369,-0.225,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:53.370,-0.225,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:54.370,-0.220,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:55.372,-0.214,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:56.373,-0.209,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:57.374,-0.214,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:58.374,-0.220,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:01:59.375,-0.209,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:02:00.376,-0.187,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:02:01.377,-0.192,0.044,-150.00,0.00,-1.00,-1,-1,0.00
