Timestamp,Beta(deg),Alpha(deg),Depth_mm,PredDepth_mm,Speed_km/h,TargetDepth_mm,CmdHeight_mm,DepthError_mm,SoilHardness_MPa,SoilHardness_x_Depth
2026-05-20 18:46:44.449,0.720,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:46:45.450,0.720,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:46:46.451,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:46:47.452,0.720,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:46:48.452,0.720,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:46:49.454,0.720,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:46:50.454,0.720,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:46:51.455,0.720,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:46:52.456,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:46:53.457,0.720,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:46:54.458,0.720,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:46:55.458,0.720,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:46:56.459,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:46:57.461,0.714,-0.582,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:46:58.461,0.714,-0.582,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:46:59.462,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:00.463,0.709,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:01.464,0.709,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:02.465,0.709,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:03.466,0.709,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:04.467,0.714,-0.582,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:05.468,0.709,-0.582,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:06.469,0.714,-0.577,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:07.470,0.714,-0.577,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:08.471,0.714,-0.582,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:09.472,0.714,-0.582,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:10.473,0.709,-0.582,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:11.474,0.709,-0.566,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:12.475,0.709,-0.555,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:13.476,0.714,-0.566,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:14.477,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:15.478,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:16.478,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:17.479,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:18.481,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:19.482,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:20.482,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:21.483,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:22.484,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:23.485,0.714,-0.599,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:24.486,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:25.487,0.714,-0.599,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:26.488,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:27.489,0.714,-0.599,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:28.490,0.714,-0.599,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:29.490,0.714,-0.599,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:30.491,0.709,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:31.492,0.714,-0.599,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:32.493,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:33.494,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:34.496,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:35.497,0.714,-0.577,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:36.498,0.714,-0.560,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:37.499,0.714,-0.555,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:38.499,0.714,-0.549,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:39.500,0.714,-0.549,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:40.501,0.714,-0.549,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:41.502,0.714,-0.544,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:42.503,0.714,-0.544,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:43.504,0.703,-0.538,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:44.505,0.709,-0.538,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:45.506,0.709,-0.544,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:46.506,0.714,-0.566,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:47.508,0.714,-0.560,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:48.509,0.714,-0.571,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:49.509,0.714,-0.582,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:50.511,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:51.511,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:52.512,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:53.513,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:54.514,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:55.515,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:56.516,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:57.517,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:58.517,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:47:59.518,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:00.519,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:01.520,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:02.520,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:03.522,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:04.523,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:05.524,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:06.525,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:07.526,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:08.527,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:09.528,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:10.528,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:11.529,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:12.530,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:13.531,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:14.532,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:15.533,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:16.534,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:17.535,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:18.536,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:19.537,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:20.538,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:21.539,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:22.540,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:23.541,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:24.542,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:25.543,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:26.544,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:27.545,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:28.546,0.709,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:29.547,0.714,-0.599,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:30.548,0.714,-0.599,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:31.549,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:32.550,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:33.551,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:34.552,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:35.553,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:36.554,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:37.555,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:38.556,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:39.557,0.720,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:40.558,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:41.558,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:42.559,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:43.559,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:44.560,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:45.561,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:46.562,0.709,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:47.564,0.709,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:48.565,0.709,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:49.566,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:50.568,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:51.569,0.709,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:52.570,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:53.571,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:54.572,0.714,-0.582,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:55.573,0.714,-0.577,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:56.573,0.709,-0.577,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:57.575,0.714,-0.577,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:58.576,0.714,-0.582,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:48:59.576,0.714,-0.582,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:00.577,0.714,-0.582,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:01.577,0.714,-0.582,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:02.578,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:03.579,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:04.581,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:05.581,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:06.582,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:07.582,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:08.584,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:09.585,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:10.585,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:11.586,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:12.588,0.714,-0.599,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:13.589,0.714,-0.604,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:14.590,0.714,-0.599,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:15.591,0.714,-0.604,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:16.592,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:17.593,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:18.593,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:19.594,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:20.595,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:21.596,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:22.596,0.709,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:23.597,0.709,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:24.598,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:25.598,0.709,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:26.599,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:27.600,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:28.601,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:29.601,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:30.602,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:31.603,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:32.604,0.709,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:33.604,0.709,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:34.606,0.709,-0.582,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:35.607,0.714,-0.582,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:36.608,0.714,-0.582,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:37.609,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:38.609,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:39.610,0.709,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:40.611,0.709,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:41.612,0.709,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:42.612,0.709,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:43.613,0.709,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:44.614,0.709,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:45.615,0.709,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:46.616,0.709,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:47.617,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:48.617,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:49.618,0.709,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:50.619,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:51.621,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:52.622,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:53.623,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:54.624,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:55.624,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:56.625,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:57.627,0.714,-0.588,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:58.628,0.714,-0.593,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:49:59.629,0.714,-0.582,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:50:00.630,0.714,-0.582,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:50:01.631,0.709,-0.577,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
2026-05-20 18:50:02.632,0.709,-0.571,0.00,0.1,6.00,-1,-1,-0.1,2.50,0.00
